timestamp,price,volume,volatility,liquidity,feesUSD,hour,day_of_week
2024-08-26 09:00:00,2739.1175104311656,4084952.783184385,0.003990335342116183,4.0059193529707423e+18,2042.4763915921924,9,0
2024-08-26 08:00:00,2736.4939001630532,1163489.9168928252,0.0037279028471879807,4.0058280451521526e+18,581.7449584464125,8,0
2024-08-26 07:00:00,2735.4916305331226,2920004.0513416575,0.003709346779697232,4.0060707194555377e+18,1460.0020256708287,7,0
2024-08-26 06:00:00,2739.584434783521,2120441.769047413,0.001586996779106214,1.348950851611725e+21,1060.2208845237064,6,0
2024-08-26 05:00:00,2745.958893368922,985096.7396136019,0.001591097891408202,4.132384183227533e+18,492.54836980680096,5,0
2024-08-26 04:00:00,2751.613734573697,991995.0122329827,0.0016331114295738615,4.60470712562598e+18,495.99750611649137,4,0
2024-08-26 03:00:00,2745.0974086080178,740348.812275201,0.001946186593912078,4.133292598418464e+18,370.1744061376005,3,0
2024-08-26 02:00:00,2741.7466417333408,3677850.628081877,0.0020305622890034875,4.132827643196208e+18,1838.9253140409385,2,0
2024-08-26 01:00:00,2745.5318136856536,2009277.4013860957,0.001545566873104782,4.1326592753038653e+18,1004.6387006930476,1,0
2024-08-26 00:00:00,2755.7345317392014,4548063.802340975,0.001889113027419836,9.533316208446288e+18,2274.031901170488,0,0
2024-08-25 23:00:00,2748.8414656131868,7019375.84952136,0.0021277211122827204,4.461098348291705e+18,3509.68792476068,23,6
2024-08-25 22:00:00,2772.5232562464566,6486879.27414165,0.0033008331481858954,9.193464621353421e+18,3243.4396370708246,22,6
2024-08-25 21:00:00,2780.4845078134736,6794430.017479816,0.0032764331056995733,9.249802156732228e+18,3397.2150087399086,21,6
2024-08-25 20:00:00,2771.8824091540687,1404622.3719013967,0.0036036017908030364,9.190181092254151e+18,702.3111859506984,20,6
2024-08-29 23:00:00,2526.6243274736444,82312.50187848875,0.028537960110716572,4.746545461670436e+17,8.231250187848875,23,3
2024-08-29 22:00:00,2523.936166557579,2822070.397301452,0.028433725752510918,4.746545461670436e+17,282.2070397301452,22,3
2024-08-29 21:00:00,2529.601121264938,1917528.6254808744,0.028576164176570707,4.7787372910911706e+17,191.75286254808745,21,3
2024-08-29 20:00:00,2540.895344228029,2323015.3492124677,0.028776433807893936,5.021339094091261e+17,232.30153492124677,20,3
2024-08-29 19:00:00,2528.252454899519,3196115.190765594,0.028636075721772552,4.753552595951526e+17,319.6115190765594,19,3
2024-08-29 18:00:00,2519.8033473247715,3171200.6652406566,0.0284061980436525,4.7210348306857574e+17,317.1200665240657,18,3
2024-08-29 17:00:00,2576.564800401237,3235862.7007634523,0.03005091490303122,4.801524970949008e+17,323.5862700763452,17,3
2024-08-29 16:00:00,2571.1180545733905,922553.3459374581,0.029659178133695684,5.0222641246344806e+17,92.25533459374581,16,3
2024-08-29 15:00:00,2577.958774627745,1315537.6795435245,0.029651377368068384,4.532814303794492e+17,131.55376795435245,15,3
2024-08-29 14:00:00,2569.191598209598,4758217.630843141,0.02964690600546423,5.063345391004311e+17,475.82176308431406,14,3
2024-08-29 13:00:00,2570.882422613626,4010724.942182572,0.007900944253431682,4.748495894856056e+17,401.0724942182572,13,3
2024-08-29 12:00:00,2573.3482788434644,3789189.654365587,0.007846148096444861,4.748495894856056e+17,378.9189654365587,12,3
2024-08-29 11:00:00,2557.063813502632,1479393.6891840384,0.008269489831943087,4.5095366816106746e+17,147.93936891840383,11,3
2024-08-29 10:00:00,2543.205029367055,1621843.556175294,0.008413543733318997,4.509553102327993e+17,162.1843556175294,10,3
2024-08-29 09:00:00,2544.2123366211554,805093.8797064184,0.008221163780298201,4.35795880077153e+17,80.50938797064184,9,3
2024-08-29 08:00:00,2545.33623344974,1055495.0073871913,0.00810275841166816,4.384461273792389e+17,105.54950073871915,8,3
2024-08-29 07:00:00,2548.648469995435,2009068.122531409,0.003058106164820642,5.557435119094963e+17,200.90681225314088,7,3
2024-08-29 06:00:00,2550.8499557496298,4258603.585432956,0.0030915276631318105,5.5525260235481114e+17,425.8603585432956,6,3
2024-08-29 05:00:00,2540.7161639057044,543369.1590217105,0.002979248481569223,3.884170958684128e+17,54.33691590217106,5,3
2024-08-29 04:00:00,2524.7923563761137,1239756.481940559,0.0033076158761101214,3.8515995237744205e+17,123.9756481940559,4,3
2024-08-29 03:00:00,2523.3045456135064,1758210.0082420344,0.0032298694075219986,3.8515995237744205e+17,175.82100082420345,3,3
2024-08-29 02:00:00,2529.510987573889,1437457.1425217376,0.003405546470496604,3.884117289040189e+17,143.74571425217377,2,3
2024-08-29 01:00:00,2522.2434577230893,3655817.6051301104,0.003040869152861024,3.8515995237744205e+17,365.58176051301103,1,3
2024-08-29 00:00:00,2533.720208416258,1004267.7288914932,0.00319460815741063,3.8835800194404864e+17,100.42677288914932,0,3
2024-08-28 23:00:00,2528.0216209001396,1716524.3581613083,0.0032334973560147083,3.8835800194404864e+17,171.65243581613083,23,2
2024-08-28 22:00:00,2532.388070416198,3167206.721317853,0.0033057379716515812,3.8835800194404864e+17,316.7206721317853,22,2
2024-08-28 21:00:00,2530.368827552784,2746413.68759886,0.003244374402887695,3.883102218132748e+17,274.641368759886,21,2
2024-08-28 20:00:00,2539.9219057279756,1731670.5877359493,0.0035206648075487294,3.568305530099993e+17,173.16705877359493,20,2
2024-08-28 19:00:00,2505.3702158514006,2508091.493196815,0.005409782317436136,3.5332674622664755e+17,250.80914931968147,19,2
2024-08-28 18:00:00,2533.086975676664,1659666.5536562353,0.006364225330670228,3.5682518604560525e+17,165.96665536562355,18,2
2024-08-28 17:00:00,2502.478455366431,3597649.104500548,0.007490313026624717,3.5332674622664755e+17,359.7649104500548,17,2
2024-08-28 16:00:00,2515.579795095066,6240486.115513588,0.00767383728904164,3.5357340951902854e+17,624.0486115513588,16,2
2024-08-28 15:00:00,2497.2335393073954,3253921.850948987,0.007946519912687473,3.4815787577574106e+17,325.3921850948987,15,2
2024-08-28 14:00:00,2503.828174137053,3688567.119465516,0.007821156141987888,3.5332674622664755e+17,368.8567119465516,14,2
2024-08-28 13:00:00,2486.0248864706605,1900355.07670859,0.008044372257345075,3.4804314090892954e+17,190.035507670859,13,2
2024-08-28 12:00:00,2527.8199900531336,1677676.46187647,0.009938311322798276,3.5675968456011386e+17,167.767646187647,12,2
2024-08-28 11:00:00,2524.2614204839842,1467267.65640548,0.00994469618740032,3.535079080335371e+17,146.726765640548,11,2
2024-08-28 10:00:00,2522.311963402964,1416652.7465463553,0.009846343880595841,3.2344964555585286e+17,141.66527465463554,10,2
2024-08-28 09:00:00,2540.0107742961377,2382497.935925716,0.008951126817536533,3.2658506197079526e+17,238.2497935925716,9,2
2024-08-28 08:00:00,2463.9031439050573,1753307.4900081742,0.012666283920053846,3.603661723216995e+17,175.33074900081743,8,2
2024-08-28 07:00:00,2438.2857272967626,1900295.3012457767,0.012537936028741304,2.1495230454739686e+17,190.0295301245777,7,2
2024-08-28 06:00:00,2463.799104920044,1181993.001430947,0.012998016013463995,2.424424227706996e+17,118.19930014309472,6,2
2024-08-28 05:00:00,2465.2682055095424,1463449.0637478912,0.012880014097044755,2.273525480870802e+17,146.34490637478913,5,2
2024-08-28 04:00:00,2472.091155746504,1224970.0302088952,0.012884292186965532,2.1682329313175424e+17,122.49700302088952,4,2
2024-08-28 03:00:00,2479.0637590865304,1694149.4166289982,0.012760195218561594,2.171837577416325e+17,169.41494166289982,3,2
2024-08-28 02:00:00,2459.800588635075,1507394.5371496757,0.011414232371105268,2.1682329313175424e+17,150.73945371496757,2,2
2024-08-28 01:00:00,2443.3951209708534,3287112.351707232,0.011470991498668023,1.8928317117335334e+17,328.7112351707232,1,2
2024-08-28 00:00:00,2441.6612548067237,3991839.379038594,0.011472476741977369,1.8928317117335334e+17,399.18393790385943,0,2
2024-08-27 23:00:00,2458.0659158777394,3610975.230299183,0.011443359910900154,1.8928317117335334e+17,361.0975230299183,23,1
2024-08-27 22:00:00,2460.3963447471106,5081379.703806591,0.00653884623508356,1.9019374207791264e+17,508.1379703806591,22,1
2024-08-27 21:00:00,2491.1958610258066,5141945.949085813,0.006553594519917356,1.907939501813529e+17,514.1945949085813,21,1
2024-08-27 20:00:00,2581.223657617986,965323.961366176,0.012497903355827858,3.003702080201823e+17,96.5323961366176,20,1
